date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:03	80940/80940	---M--	200	added ('OK')	image/png	etag:%2213c2c-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/12.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/12.png	(from https://www.kisantractoryojana.in/)
11:57:04	71536/71536	---M--	200	added ('OK')	image/png	etag:%2211770-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/kisantractoryojana.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/kisantractoryojana.png	(from https://www.kisantractoryojana.in/)
11:57:04	53586/53586	---M--	200	added ('OK')	image/png	etag:%22d152-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/howitwork.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/howitwork.png	(from https://www.kisantractoryojana.in/)
11:57:04	10581/10581	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Oct%202024%2006:27:03%20GMT	https://www.kisantractoryojana.in/cdn-cgi/l/email-protection.html	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/cdn-cgi/l/email-protection.html	(from https://www.kisantractoryojana.in/)
11:57:05	206272/206272	---M--	200	added ('OK')	image/png	etag:%22325c0-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/privacy_policy_hero.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/privacy_policy_hero.png	(from https://www.kisantractoryojana.in/)
11:57:05	2587/2587	---M--	200	added ('OK')	image/svg+xml	etag:%22a1b-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/assets/images/whatsapp.svg	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/assets/images/whatsapp.svg	(from https://www.kisantractoryojana.in/)
11:57:05	52094/52094	---M--	200	added ('OK')	image/jpeg	etag:%22cb7e-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/punia.jpg	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/punia.jpg	(from https://www.kisantractoryojana.in/)
11:57:05	348612/348612	---M--	200	added ('OK')	image/png	etag:%22551c4-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/images/contact.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/images/contact.png	(from https://www.kisantractoryojana.in/)
11:57:05	51530/51530	---M--	200	added ('OK')	image/gif	etag:%22c94a-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/enquire-button.gif	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/enquire-button.gif	(from https://www.kisantractoryojana.in/)
11:57:06	124206/124206	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e52e-GpykMceHLeZGseEjrMJfWoKJnpA%22	https://unpkg.com/flowbite@1.4.1/dist/flowbite.js	C:/Users/shiva/Desktop/kishan/unpkg.com/flowbite@1.4.1/dist/flowbite.js	(from https://www.kisantractoryojana.in/)
11:57:06	34173/34173	---M--	200	added ('OK')	image/jpeg	etag:%22857d-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/assets/images/logo.jpg	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/assets/images/logo.jpg	(from https://www.kisantractoryojana.in/site.webmanifest)
11:57:06	40455/40455	---M--	200	added ('OK')	image/jpeg	etag:%229e07-61caaaba50280%22	https://www.kisantractoryojana.in/public/home/assets/images/azadikaamritmahotsav.jpg	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/home/assets/images/azadikaamritmahotsav.jpg	(from https://www.kisantractoryojana.in/site.webmanifest)
11:57:07	84245/84245	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	C:/Users/shiva/Desktop/kishan/ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	(from https://www.kisantractoryojana.in/register)
11:57:07	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e2d8-Z3j+088JWjGBQaMfRVyPRmOIW94%22	https://cdn.jsdelivr.net/npm/bootstrap@4.3.1/dist/js/bootstrap.min.js	C:/Users/shiva/Desktop/kishan/cdn.jsdelivr.net/npm/bootstrap@4.3.1/dist/js/bootstrap.min.js	(from https://www.kisantractoryojana.in/register)
11:57:07	21004/21004	---MCZ	200	added ('OK')	application/javascript	etag:W/%22520c-bbzoiu4VtC8pCD33oHUTzztIa6A%22	https://cdn.jsdelivr.net/npm/popper.js@1.14.7/dist/umd/popper.min.js	C:/Users/shiva/Desktop/kishan/cdn.jsdelivr.net/npm/popper.js@1.14.7/dist/umd/popper.min.js	(from https://www.kisantractoryojana.in/register)
11:57:07	614596/614596	---M--	200	added ('OK')	image/png	etag:%22960c4-61caaaba50280%22	https://www.kisantractoryojana.in/public/breadcrumbs_bg.png	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/public/breadcrumbs_bg.png	(from https://www.kisantractoryojana.in/site.webmanifest)
11:57:08	16828/16828	---M-Z	200	added ('OK')	text/css	etag:%225eb03ff8-41bc%22	https://cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.css	C:/Users/shiva/Desktop/kishan/cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.css	(from https://www.kisantractoryojana.in/register)
11:57:09	16977/16977	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ff8-4251%22	https://cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.js	C:/Users/shiva/Desktop/kishan/cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.js	(from https://www.kisantractoryojana.in/register)
11:57:09	48525/48525	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Oct%202024%2006:27:08%20GMT	https://www.kisantractoryojana.in/web/form	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/web/form.html	(from https://www.kisantractoryojana.in/register)
11:57:09	10581/10581	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Oct%202024%2006:27:08%20GMT	https://www.kisantractoryojana.in/favicon.ico	C:/Users/shiva/Desktop/kishan/www.kisantractoryojana.in/favicon.html	(from https://www.kisantractoryojana.in/login)
